id,predinctK,pct_65,pct_18_29,pct_male,pct_black,pct_american_indian,pct_hispanic,pct_asian,pct_bach,pct_smoking,median_income,population_density,pct_yes,pct_65_Z_SCORE,pct_18_29_Z_SCORE,pct_male_Z_SCORE,pct_black_Z_SCORE,pct_american_indian_Z_SCORE,pct_hispanic_Z_SCORE,pct_asian_Z_SCORE,pct_bach_Z_SCORE,pct_smoking_Z_SCORE,median_income_Z_SCORE,population_density_Z_SCORE,pct_yes_Z_SCORE,Shape_Length,Shape_Area,longitude,latitude
2012,HIG16,0.286893892883409,0.130477961277831,0.478420828162310,0.117042283707096,0.000000753756958,0.337424132736262,0.023094262038647,0.095973580069617,0.172595246104044,55626.655416636320297,280.264106063383053,0.468018720748830,0.436051249234936,-0.071784539581206,-0.332672689581976,-0.157609598199759,-0.212592467982370,0.380155297615799,-0.103868379680270,-1.181071434021340,0.725057868013641,-0.765496531117057,-0.659669264247881,-0.922656058558052,0.194837243332372,0.002363370409702,-81.540311119875156,27.619834559565717
2013,HIG17,0.460114670471749,0.072538863746577,0.521254053935635,0.013362210433398,0.005762551191108,0.081391903409675,0.042717892156203,0.182540653812658,0.161589055938702,54247.737170008018438,28.408608491099223,0.466129341777010,1.713110747086723,-0.865929998203273,0.725640887250301,-0.744544734823030,0.805750879171833,-0.746018717703643,0.555793728043499,-0.523128651385837,0.469801167018495,-0.811055640388126,-0.837823627399612,-0.940719254886515,0.713987024994051,0.017321176701310,-81.338061066043466,27.350116496027997
2014,HIG18,0.338075852304172,0.040856150701016,0.533234962665630,0.012376792148191,0.000261193031387,0.161912055581009,0.014164950826590,0.207426306982648,0.151580340111255,68183.318034070005524,9.871662560972524,0.548717948717949,0.813387087966043,-1.300190864423805,1.021662448615831,-0.750123209042777,-0.166562282873725,-0.391845716423966,-0.404033446968092,-0.333988194322835,0.237677994064690,-0.350627581731240,-0.850936058252991,-0.151140115963614,0.969314618802161,0.032508193357216,-81.112281247639430,27.291573733971752
2015,HIG19,0.394350561440238,0.062793815421405,0.586652255219967,0.074200696370762,0.004867900353149,0.325200108034425,0.002224692492180,0.127297288024461,0.188980096732766,46201.101334504448459,9.585451261085327,0.479785330948122,1.228268909832991,-0.999501044374870,2.341484734405081,-0.400136750452343,0.647629782539421,0.326387148902493,-0.805413616307723,-0.942999304709833,1.105057018941992,-1.076914448327327,-0.851138514789972,-0.810162697871605,1.208216890758191,0.049943545610629,-81.335607257131429,27.192179359142248
2016,HIG2,0.290414022831991,0.166877583408830,0.496223359948796,0.229174392072087,0.001424110003195,0.333781457747085,0.012890362226270,0.094651285411510,0.200818604485805,40539.737116585893091,325.790260281788051,0.597639484978541,0.462003190145818,0.427128903026333,0.107188206987703,0.477172691829318,0.038972322441485,0.364132760414700,-0.446879637888476,-1.191121377830249,1.379616915541110,-1.263964486760099,-0.627465547871987,0.316568759463324,0.502967027737720,0.001753106147377,-81.493584369861225,27.571896753295572
2017,HIG20,0.429621496080803,0.088387372961862,0.490783458297244,0.005520938703339,0.000000000000000,0.217443234421499,0.010129928466426,0.154426631552455,0.165016245105303,57326.336790758854477,14.889609440343287,0.467327887981330,1.488301699824774,-0.648701526315879,-0.027219642772120,-0.788934343634676,-0.212725687414665,-0.147588300806009,-0.539673557328565,-0.736805945039779,0.549284892741114,-0.709339489436743,-0.847386526322019,-0.929260687960412,0.417088159885997,0.002946140450325,-81.313944770184463,27.431333832424905
2018,HIG21,0.360226214205261,0.106479244260396,0.478412469244421,0.021305679549940,0.000000000000000,0.111725691595810,0.001827052479373,0.179694154411084,0.150799920932724,73698.179034974527895,43.277346127445369,0.467974824139208,0.976689264763015,-0.400724287423689,-0.332879219819416,-0.699576584396737,-0.212725687414665,-0.612593624576579,-0.818780564593652,-0.544763132673736,0.219578431735447,-0.168417972445609,-0.827305967431864,-0.923075727184403,0.815883658511024,0.011444909037362,-81.497016594120211,27.377457320265776
2019,HIG22,0.363553347151798,0.113193042296001,0.461035406405918,0.305918599411149,0.000308290818207,0.146513386460742,0.027224569081361,0.134554064240409,0.184198175197608,49952.682110851186735,108.975723831476046,0.234234234234234,1.001218347181106,-0.308701241721180,-0.762227726625293,0.911623308976247,-0.158238193312780,-0.459577740159251,0.034974792200825,-0.887845037272585,0.994154199969655,-0.952963170616156,-0.780833078204563,-3.157726492519162,0.298378958036009,0.001248105915255,-81.420876928312552,27.513985698209332
2020,HIG23,0.315611205176127,0.074234787510091,0.454416745339681,0.125960343781767,0.001520914498300,0.255288348166548,0.001428658350399,0.109434071641736,0.226750198085096,37303.544566794160346,91.577703924147983,0.460641399416910,0.647767862719645,-0.842684724936163,-0.925760095257023,-0.107124267286424,0.056081603823003,0.018875834660774,-0.832172863024142,-1.078766563385541,1.981025117131648,-1.370887468132414,-0.793139869942558,-0.993186113980597,0.329033102599188,0.002179973709021,-81.379948510849886,27.473407980079052
2021,HIG24,0.474486180014174,0.061835577604536,0.531006378454996,0.023210489014883,0.000000000000000,0.146704464918498,0.002126151665485,0.197732104890149,0.135000000000000,55792.000000000000000,305.535984406962655,0.453808752025932,1.819063814698730,-1.012635184238478,0.966599098035868,-0.688793416828982,-0.212725687414665,-0.458737269431885,-0.808726135400523,-0.407667828211150,-0.146854969167551,-0.760033588002579,-0.641792761906866,-1.058508875113861,0.207036901964474,0.000531767364848,-81.497206935622373,27.478222507217861
2022,HIG25,0.497190645380641,0.069826886399130,0.475266720422563,0.080913605774642,0.000691269182093,0.186834754539807,0.015343553507459,0.179986879798292,0.138428574960381,62078.613712923193816,328.934806921539916,0.498595943837754,1.986451085114982,-0.903101866356714,-0.410603664508565,-0.362134825167193,-0.090550380017603,-0.282221642795230,-0.364413890139233,-0.542538308066873,-0.067339103972235,-0.552325464774533,-0.625241198157941,-0.630325937352942,0.323916629511701,0.001165776831634,-81.490345410860556,27.530933207952351
2023,HIG3,0.382543818966241,0.099330521281671,0.514332198816983,0.119980941976193,0.006848713366585,0.143140810745139,0.003214367928613,0.141567253629705,0.160194187902546,46920.690650616968924,52.755680785237395,0.394035532994924,1.141224429228356,-0.498708656017613,0.554617269096896,-0.140973790197308,0.997719798240744,-0.474412228557839,-0.772144981480794,-0.834542122637398,0.437451243213433,-1.053139399760650,-0.820601302689680,-1.629964049880331,1.359885011336673,0.010135168734030,-81.428498926862233,27.611493896424737
2024,HIG4,0.406228210929858,0.108367404483296,0.423286138745457,0.059229371890640,0.000000551858921,0.231463886327235,0.066428780154447,0.217779987613840,0.129344621834568,64845.890416766698763,138.059388283035844,0.466918714555766,1.315836148036487,-0.374844114447963,-1.694928025499850,-0.484889742051557,-0.212628151555874,-0.085917573274522,1.352851879834234,-0.255296271973392,-0.278015084675457,-0.460895344067982,-0.760260242715835,-0.933172544728483,0.343143475157592,0.004935660027840,-81.538372189276942,27.546856641144149
2025,HIG5,0.398721195404092,0.095553765087750,0.523117891710421,0.038254013550778,0.000000000000000,0.248618534414290,0.007354801071232,0.176209530341466,0.144551644616259,57712.055717839393765,404.139627031822556,0.496589358799454,1.260491139134129,-0.550474974574917,0.771692166052138,-0.603631699152893,-0.212725687414665,-0.010461764572611,-0.632961413640002,-0.571247604860104,0.074667760968623,-0.696595433877430,-0.572043761684105,-0.649509669170199,0.311361272111655,0.001484837530790,-81.515514478766477,27.497037040871888
2026,HIG6,0.416981028255829,0.104637878805167,0.471099976161255,0.309552839711935,0.001939778390043,0.112744310521506,0.018555103370313,0.150239428708360,0.174811778812118,49632.385200393720879,48.911788461110049,0.439008042895442,1.395110630497424,-0.425963065317065,-0.513554631738238,0.932196821900303,0.130111845669380,-0.608113164563210,-0.256455386085733,-0.768630283920417,0.776463923897760,-0.963545699332705,-0.823320346727352,-1.200009399260702,0.805145820319725,0.007481423627170,-81.403306228373239,27.539112751182522
2027,HIG7,0.332750062400353,0.112026968672098,0.449331128761755,0.103166459667363,0.000542224363650,0.263253192417047,0.000011846303909,0.114460190206960,0.191165437686220,35733.172652477442170,474.396917088804969,0.611538461538462,0.774123030415172,-0.324684094618425,-1.051414350191397,-0.236160938118491,-0.116892645781710,0.053909707757808,-0.879799994968519,-1.040566145008506,1.155739672425937,-1.422772158044607,-0.522346046575560,0.449448370230217,0.111914242156423,0.000251977169345,-81.428619686785510,27.482024937136327
2028,HIG8,0.278651103734620,0.136508972705394,0.446282480017342,0.107821673845404,0.000000000000000,0.236626379141188,0.013444781354178,0.118185758253663,0.200501557798624,45689.798630613026035,383.909746789972075,0.561355311355311,0.375281794682163,0.010879853551838,-1.126739668304924,-0.209807669999300,-0.212725687414665,-0.063210020883019,-0.428242449545257,-1.012250406684932,1.372263935970912,-1.093807760033181,-0.586353719044033,-0.030322023988762,0.198153659327091,0.000626505825203,-81.444600793769212,27.501693214568398
2029,HIG9,0.280516894942710,0.171003530855074,0.438715499627199,0.566704121302007,0.000000000000000,0.096751351224139,0.037686179361140,0.054502156621127,0.247371728011582,35746.054647181204928,65.789911873839415,0.732647814910026,0.389037225274691,0.483681430879931,-1.313702894583790,2.387935787231507,-0.212725687414665,-0.678459211371961,0.386649168756137,-1.496270072068736,2.459281772652930,-1.422346540205570,-0.811381312809984,1.607300796764223,0.104375200413669,0.000481670973256,-81.423597989207153,27.501238601927842
2030,HIL101,0.047936052793770,0.196509161260074,0.529725247303796,0.142269300242208,0.000000000000000,0.152716332184799,0.006981248795365,0.307790896624709,0.110888792995972,109680.842887437276659,209.722701683420638,0.652582159624413,-1.325650686994926,0.833275770772732,0.934945201637939,-0.014798912123698,-0.212725687414665,-0.432293689587793,-0.645518635732332,0.428820972395430,-0.706044576506855,1.020440118544911,-0.709567952560349,0.841842054943806,0.411218502560527,0.002756381275464,-82.507614388379068,27.845790603416482
2031,HIL103,0.087749882095848,0.282187345401890,0.496341019309799,0.047210986276030,0.000000101064052,0.134189409707440,0.046657762150392,0.395170170563735,0.103389889835152,101883.728007832149160,2019.708310767216290,0.632840501792115,-1.032125686334205,2.007628560829650,0.110095307654124,-0.552926082883227,-0.212707825296701,-0.513785534316550,0.688235224797922,1.092936786345235,-0.879959914435568,0.762825419727478,0.570756823386124,0.653104143390414,0.116659089908038,0.000367832657499,-82.527736648508125,27.883150917967843
2032,HIL105,0.127570694280920,0.193286105246862,0.484796491880131,0.149514556973659,0.000000000000000,0.187470482156578,0.085895668944853,0.312531765789704,0.137121869635604,62272.413208797777770,1930.677359767502594,0.658054711246201,-0.738549204799339,0.789098774498389,-0.175144244033775,0.026216642893503,-0.212725687414665,-0.279425354512650,2.007245017769252,0.464853386518456,-0.097644349053834,-0.545922378564877,0.507779232946214,0.894161772605737,0.082050607936262,0.000343138341933,-82.512608916004680,27.879469140851029
2033,HIL107,0.146819320440669,0.130963957369206,0.521713994378688,0.062751405573207,0.000000000000000,0.088722946775532,0.026553732271012,0.400674402399982,0.121862709850783,87733.880261697777314,2034.425295910900786,0.621719927253832,-0.596639895765267,-0.065123207159425,0.737004990855128,-0.464951433219424,-0.212725687414665,-0.713772658035597,0.012424141704330,1.134771047964854,-0.451536361468475,0.295318037610062,0.581167138590913,0.546787134380390,0.083131253721256,0.000346378655389,-82.500023737253883,27.879757780704512
2034,HIL108,0.132666716841812,0.148155245612870,0.512679493880161,0.057486423057549,0.000000000000000,0.086387121216421,0.021735380971315,0.404926892573349,0.114901468906332,105629.271514437990845,1605.177316988569828,0.572522982635342,-0.700979092811268,0.170510140067016,0.513782612319175,-0.494756613082571,-0.212725687414665,-0.724046935051066,-0.149548121076365,1.167091595452696,-0.612982181649602,0.886577227577041,0.277531120889423,0.076445248152862,0.074922780520216,0.000157727029176,-82.488556590545144,27.876383597309292
2035,HIL109,0.223023303195114,0.071958376960894,0.490048168588375,0.034186604708796,0.000000000000000,0.175562160934755,0.029962909699567,0.570303295493425,0.083013689104075,92221.097308010503184,1635.978597570254578,0.591023701462431,-0.034830733460436,-0.873886472575211,-0.045387013259673,-0.626657388554838,-0.212725687414665,-0.331804861426165,0.127026035169125,2.424015342724815,-1.352526869875602,0.443574551174840,0.299318941997886,0.253319301148981,0.048971508800916,0.000119732326742,-82.488795565390461,27.887966938276044
2036,HIL111,0.159556811740061,0.060078749671724,0.496658521982567,0.050882724909717,0.000000000000000,0.129196817395144,0.082615391158101,0.495457303321886,0.070673349203169,142865.470644267334137,1894.737783850263668,0.546242774566474,-0.502733526857544,-1.036715243885075,0.117940091305241,-0.532140291085813,-0.212725687414665,-0.535745768565103,1.896976176287538,1.855157251198804,-1.638725309566677,2.116851806322603,0.482356749334788,-0.174803741584558,0.061660698483268,0.000124601367073,-82.497090618318211,27.897107444026812
2037,HIL112,0.158920767977900,0.058163270380705,0.496703180745479,0.050519800023536,0.000000926314362,0.127194908679384,0.083433750232629,0.497407523775212,0.069996907433336,143928.603001209907234,1890.744342309425974,0.530516431924883,-0.507422720260477,-1.062969867185471,0.119043509837501,-0.534194816713820,-0.212561970088750,-0.544551291145834,1.924485891296638,1.869979670582214,-1.654413417076102,2.151977429859742,0.479531919059692,-0.325153681379935,0.040535068345146,0.000100497860555,-82.495518424740794,27.904459246767878
2038,HIL113,0.210616472980143,0.196943394543848,0.494647192069850,0.076884862288474,0.000000000000000,0.269827125782302,0.022596777468663,0.362087528932969,0.117987044706656,67349.907215339131653,2248.098139924180032,0.643218390804598,-0.126299323919699,0.839227613396883,0.068244610386236,-0.384941629153839,-0.212725687414665,0.082825571021836,-0.120591672874751,0.841496090127538,-0.541421188460401,-0.378163263887229,0.732312338179338,0.752320790502208,0.053251491885397,0.000180890492678,-82.512357711805791,27.901272503530777
2039,HIL115,0.219369976224657,0.184266701784682,0.525752737015557,0.036951802719590,0.000691880444408,0.148141213983291,0.025116907150232,0.374195470573331,0.112403354834391,67044.862872144774883,2207.882320414144033,0.621641249092230,-0.061764661198986,0.665473819948377,0.836793323131337,-0.611003542825280,-0.090442345169166,-0.452417637456015,-0.035875743787100,0.933521065333403,-0.670918701656426,-0.388241851648393,0.703864979346605,0.546034940616731,0.056425947089653,0.000091355594318,-82.524003154563601,27.905094162840701
2040,HIL116,0.265810756790237,0.212399552209083,0.491357446542712,0.046637607404322,0.002118720957685,0.124338971426358,0.024270484844101,0.385897012878168,0.110837251516387,61494.022175400801643,1659.323870087479008,0.647108130762783,0.280617128876273,1.051078296969790,-0.013037672067057,-0.556171993073844,0.161738256587715,-0.557113312467135,-0.064328824034845,1.022457250562725,-0.707239931833801,-0.571640220962617,0.315832626225549,0.789508214295592,0.098938868926698,0.000161929416118,-82.528842139260973,27.897500490120585
2041,HIL117,0.128708473883407,0.052863561542081,0.540537365220121,0.000009147905370,0.000000803879238,0.168321701594816,0.024603746241354,0.475655025853906,0.072000830739088,182642.122050320787821,1668.607359738500691,0.511663479923518,-0.730160994862591,-1.135610620761956,1.202088546052676,-0.820136710520595,-0.212583609342048,-0.363652481505336,-0.053126008122725,1.704652388593924,-1.607938220446799,3.431062284193033,0.322399463966023,-0.505395220240586,0.120459826887363,0.000214331190840,-82.525549920884572,27.916037747661598
2042,HIL119,0.119756389026973,0.077343186201922,0.489390428889752,0.014965972433279,0.000000001454361,0.174211764570065,0.053009733461915,0.504157645693368,0.086994254190621,168553.669407754030544,2678.712537505444743,0.519565217391304,-0.796159688267912,-0.800079285606135,-0.061638295774753,-0.735465803464382,-0.212725430370057,-0.337744665568384,0.901761201309849,1.921283172086074,-1.260209192566353,2.965583380731974,1.036914915865929,-0.429851543008311,0.052118887794123,0.000164570622322,-82.511969849093148,27.915661781229510
2043,HIL121,0.080396917317105,0.060791880420489,0.456113933339195,0.014412039337247,0.000551582636098,0.097002549100364,0.045115253740867,0.523679577699300,0.072486309418081,155360.235025722766295,2456.055540644500979,0.563656550703183,-1.086334965606572,-1.026940677665264,-0.883826361108034,-0.738601630698427,-0.115238659400272,-0.677354301565674,0.636382721335866,2.069657302237796,-1.596678948696848,2.529675653684776,0.879414619626997,-0.008321282602637,0.079709574328684,0.000202826781632,-82.501296012148870,27.914969983244720
2044,HIL123,0.339539037036480,0.119050290415366,0.526730880915128,0.062826624832459,0.001795374510779,0.128058868470117,0.010565553970385,0.608618268291755,0.064012676076099,118011.202085353594157,2420.466916074681649,0.565649396735273,0.824174327150168,-0.228418545023890,0.860961079594275,-0.464525615366370,0.104589822128468,-0.540751109156390,-0.525029700081023,2.715223751759933,-1.793200329830901,1.295673074445765,0.854240387550278,0.010731098982502,0.067662049932791,0.000112939189947,-82.490947400602053,27.918122210852008
2045,HIL125,0.157210179076343,0.098209236569274,0.465975494816211,0.003204524033930,0.000000000000000,0.108953817153629,0.019981149858624,0.527238454288407,0.089000000000000,126071.000000000000000,1027.690182753708541,0.495069033530572,-0.520033931421554,-0.514077607211446,-0.640169148477739,-0.802047617164840,-0.212725687414665,-0.624785890287516,-0.208517831894398,2.096706121896919,-1.213691728244410,1.561966754142859,-0.130964439539637,-0.664044568851281,0.106044909855488,0.000155357636086,-82.455008429373308,27.914545569824305
2046,HIL127,0.157187680673627,0.098498409668685,0.466051498438358,0.003273558052320,0.000000000000000,0.109074145778493,0.020057808278771,0.527487882709922,0.088947152996983,126063.685974782463745,1029.996682035977301,0.555279503105590,-0.520199799507792,-0.510114040061846,-0.638291268309850,-0.801656814094048,-0.212725687414665,-0.624256617191791,-0.205940905265335,2.098601873048300,-1.214917361405835,1.561725100603998,-0.129332897188156,-0.088409109166338,0.095067577670135,0.000189653789306,-82.455812411421007,27.926373749100886
2047,HIL129,0.197652144980748,0.068295355898510,0.428607947933571,0.006606912466111,0.000000370108928,0.141741753957153,0.030209543753123,0.672760547042660,0.068004743179890,138041.382528372923844,2058.215994799027612,0.583099906629318,-0.221878032406041,-0.924093874234513,-1.563437977402668,-0.782786622682173,-0.212660274152743,-0.480566068661212,0.135316812086088,3.202729538211964,-1.700615896547722,1.957465158025864,0.597995902903006,0.177564746942676,0.052133787501984,0.000112484062317,-82.476089696082397,27.932839731210585
2048,HIL131,0.142658777848606,0.148007078186962,0.525435092576675,0.041873085159367,0.000000003870624,0.093927551296609,0.031619291347954,0.575360734724402,0.076995649465646,171402.380401502101449,1868.956551420186770,0.565836298932384,-0.627313239387119,0.168479275013633,0.828945036755402,-0.583144056523345,-0.212725003318366,-0.690879874626778,0.182706467526654,2.462453810109257,-1.492097867785548,3.059704069730913,0.464119946528731,0.012517956532518,0.053800279220487,0.000128778838396,-82.488049529043892,27.932293007040922
2049,HIL133,0.153187117415423,0.106592063947303,0.535388100303785,0.038715237819347,0.000000041416150,0.085648567566854,0.027654089551349,0.567271550985379,0.071021040941286,177901.892038317862898,1734.733364902072708,0.437681159420290,-0.549693705358897,-0.399177918118371,1.074861682484117,-0.601020698595709,-0.212718367500849,-0.727295510166978,0.049413424443955,2.400972927963458,-1.630661606804722,3.274446286388300,0.369174842908479,-1.212694920309764,0.051113606319983,0.000159559623275,-82.499137043474022,27.930464502428840
2050,HIL135,0.147245882178185,0.122556339588070,0.467086172452581,0.014359300394541,0.000513176273077,0.152298596837527,0.050673199585210,0.515837286171711,0.080009553614429,139148.789972652069991,1755.502580647400919,0.515534312051895,-0.593495095667384,-0.180362687289708,-0.612726778662418,-0.738900186993436,-0.122026621788387,-0.434131125033383,0.823216974138742,2.010052895079291,-1.422199090953917,1.994053619223527,0.383866308609790,-0.468388562639200,0.066701829965474,0.000244883829739,-82.513427833794196,27.939392752172935
2051,HIL137,0.140453429685082,0.108262631891924,0.449457964888347,0.016621301242661,0.000562330267124,0.139205653363021,0.047460945202337,0.530455914341501,0.074000062626701,148405.080966585897841,1629.156340403946388,0.533702677746999,-0.643572032688411,-0.376280185791347,-1.048280512093000,-0.726094951282146,-0.113339116995675,-0.491721268133013,0.715234787150066,2.121160045644353,-1.561571827672370,2.299879126913051,0.294493099828719,-0.294691934586912,0.059114553133751,0.000201663942685,-82.514864999669555,27.928216185041720
2052,HIL139,0.146707145688846,0.098708354260763,0.517909956594442,0.024174339901042,0.002047169134550,0.139978737897629,0.031290045446234,0.541565061392573,0.076428004000509,166422.126209392416058,1404.680972588174427,0.494406196213425,-0.597466897203718,-0.507236422848856,0.643015692567035,-0.683337036121584,0.149092146775724,-0.488320806727000,0.171638635316869,2.205593800967836,-1.505262760140587,2.895157733868850,0.135706547293800,-0.670381550881903,0.197935247711729,0.000276488538549,-82.533658027902106,27.936841920483001
2053,HIL141,0.169685512544876,0.175365129873399,0.514286712785696,0.004793641380165,0.000000000000000,0.200409161100586,0.065562247016365,0.460244029580093,0.101001161456394,102077.550446598324925,2542.950688185607305,0.649913344887348,-0.428060304950946,0.543463930095848,0.553493410606264,-0.793051589507137,-0.212725687414665,-0.222513753744155,1.323722759846985,1.587522938178686,-0.935359550129243,0.769229263964456,0.940881412372779,0.816327150163497,0.031226775033648,0.000060621126315,-82.497460725143711,27.941145674707016
2054,HIL145,0.154204008270214,0.214463162222409,0.505610847530183,0.014143969786971,0.000000000000000,0.191782882074017,0.064210876152853,0.487486999947698,0.103376397226609,106522.723437749737059,2682.560192834319423,0.697715289982425,-0.542196740257662,1.079363282243600,0.339132109889217,-0.740119178218872,-0.212725687414665,-0.260456989696007,1.278295479226599,1.794579905174282,-0.880272836408827,0.916096652606144,1.039636621730405,1.273332299481514,0.035958422691059,0.000064866235772,-82.488802304356227,27.940841685160791
2055,HIL151,0.091055396449025,0.377115017181086,0.465271274192782,0.053539911770362,0.000000192799810,0.151320617495672,0.054606360665029,0.602313527594537,0.107639093928288,122977.456576956363278,3592.449351100010972,0.694323144104803,-1.007755985662140,3.308759966964333,-0.657568871085699,-0.517097898812715,-0.212691611866813,-0.438432829257157,0.955432946025077,2.667305317431932,-0.781411933492593,1.459756863752428,1.683262530602874,1.240902068238252,0.050364553633838,0.000063265347461,-82.478200025691550,27.941268382814542
2056,HIL153,0.150824272185198,0.180287618379516,0.487548228691687,0.022799017888460,0.000000000000000,0.143107681515258,0.041739740441950,0.598035776920379,0.074000000000000,123995.000000000014552,2820.276559359248949,0.656050955414013,-0.567113636069426,0.610934292231592,-0.107154958264121,-0.691122763772690,-0.212725687414665,-0.474557949578735,0.522912471230546,2.634792780502119,-1.561573280117299,1.493376240471721,1.137052686935723,0.875005089097052,0.023299005272956,0.000024873772749,-82.471580490942017,27.939239283158344
2057,HIL157,0.150825616605142,0.180284400894382,0.487546534805825,0.022798552365395,0.000000000000000,0.143107642446217,0.041739409342516,0.598037924031800,0.073999827797395,123995.403556804245454,2820.246560918061277,0.616000000000000,-0.567103724416317,0.610890191592887,-0.107196810409806,-0.691125399108830,-0.212725687414665,-0.474558121426391,0.522901341090530,2.634809099367966,-1.561577273857925,1.493389573886219,1.137031467017012,0.492102409657860,0.025584914245153,0.000025743370249,-82.463879923153385,27.939537204625026
2058,HIL159,0.121636898033009,0.233099706081845,0.572688220664707,0.012887180646620,0.000000000000000,0.141758987112819,0.073705629663125,0.642324214334162,0.064000000000000,144176.000000000000000,3627.716251503609783,0.618495193901226,-0.782295751617876,1.334806105846413,1.996464552283061,-0.747233888717303,-0.212725687414665,-0.480490267531939,1.597468286468820,2.971401799274056,-1.793494314699225,2.160151363977136,1.708209185499440,0.515957431857047,0.042716331428794,0.000066090502434,-82.450650936435835,27.935191387735390
2059,HIL160,0.086043788367480,0.357401449450039,0.539566768143712,0.064210256001698,0.001320055902161,0.158256635228902,0.055715849259859,0.559718551302407,0.090696124788411,97108.625605434717727,2718.046598184729646,0.722507708119219,-1.044703757108230,3.038554855840462,1.178107254775841,-0.456692849399765,0.020581741595155,-0.407924314913071,0.992729184314139,2.343567249178355,-1.174355026673567,0.605057246985317,1.064738547265829,1.510357439986246,0.060506640906382,0.000069226659535,-82.454551024815061,27.950841360449797
2060,HIL161,0.083625261415188,0.353122285471459,0.548609024983080,0.057469156477044,0.001074993581160,0.145992357512564,0.055124158432204,0.571656215015846,0.087967688540335,100781.208972366075614,2946.005174080827601,0.722363945578231,-1.062534197880034,2.979902257075774,1.401521275212903,-0.494854359568156,-0.022730712041343,-0.461869519066193,0.972839081608714,2.434298047184778,-1.237633202418049,0.726398470317639,1.225989007570310,1.508983014293322,0.050573859642186,0.000122050762352,-82.451047850208539,27.945765983760090
2061,HIL163,0.097843792298929,0.379673661178237,0.495148206714096,0.098459978246066,0.002485213013552,0.218468554400995,0.058135890555608,0.497358108763115,0.104624806213666,78893.624832007728401,1980.237879611687958,0.754442649434572,-0.957708955992870,3.343830163034822,0.080623565989621,-0.262804431210282,0.226512270450984,-0.143078365782070,1.074080572022195,1.869604097640253,-0.851319606022867,0.003238239485539,0.542836727959899,1.815667874431058,0.029861522301990,0.000044314022992,-82.461030038318029,27.954100742872708
2062,HIL165,0.065166768535986,0.638888783458190,0.446269857726386,0.087613545360271,0.000001885890785,0.153180540859286,0.035128936731311,0.257441651611590,0.106932914920588,71716.450221369639621,3964.148884335838829,0.650777202072539,-1.198618298041710,6.896776635039222,-1.127051536992097,-0.324206322303602,-0.212392374007473,-0.430251838262013,0.300685661848992,0.046147503891002,-0.797789710099161,-0.233893790018853,1.946190655125624,0.824585960157991,0.066829220917683,0.000104379852555,-82.467709898471355,27.944683238796767
2063,HIL169,0.061155125569082,0.665263365422426,0.511786434981644,0.176898784074817,0.001256905098415,0.164010634746381,0.021087575774018,0.182425159852290,0.122874681624244,56484.864788257960754,3282.824004509835049,0.770385192596298,-1.228193888361769,7.258281307745860,0.491717116663713,0.181239344628206,0.009420432715892,-0.382614982733335,-0.171324547725431,-0.524006449541377,-0.428066607401613,-0.737141511060740,1.464243660778223,1.968084775116633,0.060291079290900,0.000196098234336,-82.476262029919695,27.950901431332412
2064,HIL175,0.153732688888961,0.180325061952728,0.503895263113798,0.077321210359138,0.000000000000000,0.435595891581412,0.063199823561551,0.317016609323418,0.105766611854417,87739.833930324341054,1495.189391715283364,0.659906396255850,-0.545671513323171,0.611447514647684,0.296743841266379,-0.382471453290877,-0.212725687414665,0.811970011491486,1.244308236325948,0.498939908179282,-0.824838731473414,0.295514745312049,0.199729250490232,0.911864600025034,0.054751815178739,0.000079880518352,-82.496239906704204,27.953830161508879
2065,HIL176,0.154144786426125,0.180758454350598,0.501176076857417,0.080091430278132,0.000000000000000,0.436469175365604,0.064222474973062,0.317102965225463,0.104491065532930,87932.735781712268363,1497.799387297949579,0.612046632124352,-0.542633349650174,0.617387831622487,0.229558807192760,-0.366789178430414,-0.212725687414665,0.815811205658113,1.278685381713545,0.499596245976457,-0.854421333727055,0.301888173575446,0.201575476224198,0.454306678276513,0.064157449820623,0.000153096736876,-82.495624395342674,27.948508297976712
2066,HIL179,0.145904862919554,0.172092737121657,0.555546420991738,0.024700660489114,0.000000000000000,0.419007789229060,0.043774478195627,0.315376277164485,0.129995715178418,84075.649186079230276,1447.284366620905075,0.635085122131754,-0.603381677432462,0.498610697074363,1.572928874133399,-0.680357523892147,-0.212725687414665,0.739006190171753,0.591311609780074,0.486472758044364,-0.262914860483935,0.174451010343975,0.165842798458320,0.674563585081310,0.059376515791383,0.000117634572863,-82.514963201493174,27.947847997693724
2067,HIL203,0.086632275887193,0.389264828949912,0.545081785487083,0.182530834985310,0.000000000000000,0.242584250826536,0.060647302201906,0.514925515089917,0.076283016673741,92081.212649086606689,1854.932192401970497,0.728632478632479,-1.040365169169300,3.475292036852390,1.314371045923457,0.213122506611445,-0.212725687414665,-0.037003944029746,1.158503438231689,2.003123087050170,-1.508625321223108,0.438952797508991,0.454199572450796,1.568912623407833,0.049723788461334,0.000128158746002,-82.510469271032974,27.959787046591313
